CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicred-BphEo1On-py3.11/bin/python script/worst_performance/question1.py
MEM 28.574219 1713367388.0701
MEM 28.574219 1713367388.1703
MEM 28.574219 1713367388.2705
MEM 28.574219 1713367388.3706
MEM 28.574219 1713367388.4709
MEM 28.574219 1713367388.5711
MEM 28.574219 1713367388.6713
MEM 28.574219 1713367388.7715
MEM 28.574219 1713367388.8716
MEM 28.574219 1713367388.9718
MEM 28.574219 1713367389.0720
MEM 28.574219 1713367389.1721
MEM 28.574219 1713367389.2723
MEM 28.574219 1713367389.3726
MEM 28.574219 1713367389.4728
MEM 28.574219 1713367389.5730
MEM 28.574219 1713367389.6732
MEM 28.574219 1713367389.7734
MEM 28.574219 1713367389.8736
MEM 28.574219 1713367389.9737
MEM 28.574219 1713367390.0739
MEM 28.574219 1713367390.1740
MEM 28.574219 1713367390.2742
MEM 28.574219 1713367390.3744
MEM 28.574219 1713367390.4745
MEM 28.574219 1713367390.5748
MEM 28.574219 1713367390.6750
MEM 28.574219 1713367390.7752
MEM 28.574219 1713367390.8753
MEM 28.574219 1713367390.9755
MEM 28.574219 1713367391.0758
MEM 28.574219 1713367391.1759
MEM 28.574219 1713367391.2761
MEM 28.574219 1713367391.3763
MEM 28.574219 1713367391.4764
MEM 28.574219 1713367391.5766
MEM 28.574219 1713367391.6769
MEM 28.574219 1713367391.7771
MEM 28.574219 1713367391.8773
MEM 28.574219 1713367391.9775
MEM 28.574219 1713367392.0776
MEM 28.574219 1713367392.1779
MEM 28.574219 1713367392.2781
MEM 28.574219 1713367392.3782
MEM 28.574219 1713367392.4784
MEM 28.574219 1713367392.5785
MEM 28.574219 1713367392.6787
MEM 28.574219 1713367392.7789
MEM 28.574219 1713367392.8792
MEM 28.574219 1713367392.9793
MEM 28.574219 1713367393.0795
MEM 28.574219 1713367393.1796
MEM 28.574219 1713367393.2798
MEM 28.574219 1713367393.3800
MEM 28.574219 1713367393.4801
MEM 28.574219 1713367393.5803
MEM 28.574219 1713367393.6804
MEM 28.574219 1713367393.7807
MEM 28.574219 1713367393.8809
MEM 28.574219 1713367393.9810
MEM 28.574219 1713367394.0812
MEM 28.574219 1713367394.1813
MEM 28.574219 1713367394.2815
MEM 28.574219 1713367394.3817
MEM 28.574219 1713367394.4818
MEM 28.574219 1713367394.5819
MEM 28.574219 1713367394.6821
MEM 28.574219 1713367394.7823
MEM 28.574219 1713367394.8825
MEM 28.574219 1713367394.9827
MEM 28.574219 1713367395.0829
MEM 28.574219 1713367395.1830
MEM 28.574219 1713367395.2832
MEM 28.574219 1713367395.3836
MEM 28.574219 1713367395.4838
MEM 28.574219 1713367395.5840
MEM 28.574219 1713367395.6842
MEM 28.574219 1713367395.7843
MEM 28.574219 1713367395.8846
MEM 28.574219 1713367395.9848
MEM 28.574219 1713367396.0850
MEM 28.574219 1713367396.1852
MEM 28.574219 1713367396.2854
MEM 28.574219 1713367396.3855
MEM 28.574219 1713367396.4857
MEM 28.574219 1713367396.5858
MEM 28.574219 1713367396.6860
MEM 28.574219 1713367396.7862
MEM 28.574219 1713367396.8865
MEM 28.574219 1713367396.9867
MEM 28.574219 1713367397.0869
MEM 28.574219 1713367397.1871
MEM 28.574219 1713367397.2873
MEM 28.574219 1713367397.3875
MEM 28.574219 1713367397.4877
MEM 28.574219 1713367397.5878
MEM 28.574219 1713367397.6879
MEM 28.574219 1713367397.7881
MEM 28.574219 1713367397.8882
MEM 28.574219 1713367397.9885
MEM 28.574219 1713367398.0887
MEM 28.574219 1713367398.1888
MEM 28.574219 1713367398.2890
MEM 28.574219 1713367398.3892
MEM 28.574219 1713367398.4893
MEM 28.574219 1713367398.5895
MEM 28.574219 1713367398.6896
MEM 28.574219 1713367398.7898
MEM 28.574219 1713367398.8899
MEM 28.574219 1713367398.9901
MEM 28.574219 1713367399.0903
MEM 28.574219 1713367399.1905
MEM 28.574219 1713367399.2907
MEM 28.574219 1713367399.3908
MEM 28.574219 1713367399.4910
MEM 28.574219 1713367399.5911
MEM 28.574219 1713367399.6913
MEM 28.574219 1713367399.7914
MEM 28.574219 1713367399.8916
MEM 28.574219 1713367399.9917
MEM 28.574219 1713367400.0920
MEM 28.574219 1713367400.1922
MEM 28.574219 1713367400.2924
MEM 28.574219 1713367400.3925
MEM 28.574219 1713367400.4927
MEM 28.574219 1713367400.5928
MEM 28.574219 1713367400.6930
MEM 28.574219 1713367400.7932
MEM 28.574219 1713367400.8934
MEM 28.574219 1713367400.9935
MEM 28.574219 1713367401.0937
MEM 28.574219 1713367401.1939
MEM 28.574219 1713367401.2941
MEM 28.574219 1713367401.3943
MEM 28.574219 1713367401.4944
MEM 28.574219 1713367401.5945
MEM 28.574219 1713367401.6947
MEM 28.574219 1713367401.7949
MEM 28.574219 1713367401.8951
MEM 28.574219 1713367401.9953
MEM 28.574219 1713367402.0955
MEM 28.574219 1713367402.1957
MEM 28.574219 1713367402.2959
MEM 28.574219 1713367402.3963
MEM 28.574219 1713367402.4965
MEM 28.574219 1713367402.5966
MEM 28.574219 1713367402.6967
MEM 28.574219 1713367402.7969
MEM 28.574219 1713367402.8971
MEM 28.574219 1713367402.9972
MEM 28.574219 1713367403.0974
MEM 28.574219 1713367403.1976
MEM 28.574219 1713367403.2978
MEM 28.574219 1713367403.3980
MEM 28.574219 1713367403.4981
MEM 28.574219 1713367403.5983
MEM 28.574219 1713367403.6984
MEM 28.574219 1713367403.7986
MEM 28.574219 1713367403.8989
MEM 28.574219 1713367403.9991
MEM 28.574219 1713367404.0993
MEM 28.574219 1713367404.1994
MEM 28.574219 1713367404.2997
MEM 28.574219 1713367404.3999
MEM 28.574219 1713367404.5001
MEM 28.574219 1713367404.6002
MEM 28.574219 1713367404.7003
MEM 28.574219 1713367404.8005
MEM 28.574219 1713367404.9007
MEM 28.574219 1713367405.0008
MEM 28.574219 1713367405.1010
MEM 28.574219 1713367405.2012
MEM 28.574219 1713367405.3014
MEM 28.574219 1713367405.4016
MEM 28.574219 1713367405.5018
MEM 28.574219 1713367405.6019
MEM 28.574219 1713367405.7021
MEM 28.574219 1713367405.8023
MEM 28.574219 1713367405.9025
MEM 28.574219 1713367406.0027
MEM 28.574219 1713367406.1028
MEM 28.574219 1713367406.2030
MEM 28.574219 1713367406.3032
MEM 28.574219 1713367406.4034
MEM 28.574219 1713367406.5037
MEM 28.574219 1713367406.6038
MEM 28.574219 1713367406.7040
MEM 28.574219 1713367406.8041
MEM 28.574219 1713367406.9043
MEM 28.574219 1713367407.0045
MEM 28.574219 1713367407.1047
MEM 28.574219 1713367407.2049
MEM 28.574219 1713367407.3051
MEM 28.574219 1713367407.4054
MEM 28.574219 1713367407.5055
MEM 28.574219 1713367407.6057
MEM 28.574219 1713367407.7059
MEM 28.574219 1713367407.8060
MEM 28.574219 1713367407.9062
MEM 28.574219 1713367408.0063
MEM 28.574219 1713367408.1065
MEM 28.574219 1713367408.2067
MEM 28.574219 1713367408.3069
MEM 28.574219 1713367408.4070
MEM 28.574219 1713367408.5072
MEM 28.574219 1713367408.6074
MEM 28.574219 1713367408.7076
MEM 28.574219 1713367408.8077
MEM 28.574219 1713367408.9079
MEM 28.574219 1713367409.0081
MEM 28.574219 1713367409.1082
MEM 28.574219 1713367409.2084
MEM 28.574219 1713367409.3086
MEM 28.574219 1713367409.4088
MEM 28.574219 1713367409.5090
MEM 28.574219 1713367409.6091
MEM 28.574219 1713367409.7093
MEM 28.574219 1713367409.8094
MEM 28.574219 1713367409.9096
MEM 28.574219 1713367410.0097
MEM 28.574219 1713367410.1099
MEM 28.574219 1713367410.2101
MEM 28.574219 1713367410.3103
MEM 28.574219 1713367410.4105
MEM 28.574219 1713367410.5107
MEM 28.574219 1713367410.6109
MEM 28.574219 1713367410.7111
MEM 28.574219 1713367410.8113
MEM 28.574219 1713367410.9115
MEM 28.574219 1713367411.0117
MEM 28.574219 1713367411.1119
MEM 28.574219 1713367411.2121
MEM 28.574219 1713367411.3123
MEM 28.574219 1713367411.4124
MEM 28.574219 1713367411.5126
MEM 28.574219 1713367411.6128
MEM 28.574219 1713367411.7130
MEM 28.574219 1713367411.8132
MEM 28.574219 1713367411.9133
MEM 28.574219 1713367412.0136
MEM 28.574219 1713367412.1138
MEM 28.574219 1713367412.2139
MEM 28.574219 1713367412.3142
MEM 28.574219 1713367412.4143
MEM 28.574219 1713367412.5145
MEM 28.574219 1713367412.6147
MEM 28.574219 1713367412.7149
MEM 28.574219 1713367412.8151
MEM 28.574219 1713367412.9153
MEM 28.574219 1713367413.0154
MEM 28.574219 1713367413.1156
MEM 28.574219 1713367413.2158
MEM 28.574219 1713367413.3160
MEM 28.574219 1713367413.4161
MEM 28.574219 1713367413.5163
MEM 28.574219 1713367413.6164
MEM 28.574219 1713367413.7166
MEM 28.574219 1713367413.8168
MEM 28.574219 1713367413.9170
MEM 28.574219 1713367414.0171
MEM 28.574219 1713367414.1173
MEM 28.574219 1713367414.2174
MEM 28.574219 1713367414.3176
MEM 28.574219 1713367414.4178
MEM 28.574219 1713367414.5180
MEM 28.574219 1713367414.6181
MEM 28.574219 1713367414.7182
MEM 28.574219 1713367414.8184
MEM 28.574219 1713367414.9186
MEM 28.574219 1713367415.0188
MEM 28.574219 1713367415.1189
MEM 28.574219 1713367415.2191
MEM 28.574219 1713367415.3193
MEM 28.574219 1713367415.4195
MEM 28.574219 1713367415.5196
MEM 28.574219 1713367415.6198
MEM 28.574219 1713367415.7200
MEM 28.574219 1713367415.8202
MEM 28.574219 1713367415.9203
MEM 28.574219 1713367416.0206
MEM 28.574219 1713367416.1208
MEM 28.574219 1713367416.2209
MEM 28.574219 1713367416.3211
MEM 28.574219 1713367416.4213
MEM 28.574219 1713367416.5214
MEM 28.574219 1713367416.6216
MEM 28.574219 1713367416.7217
MEM 28.574219 1713367416.8219
MEM 28.574219 1713367416.9221
MEM 28.574219 1713367417.0223
MEM 28.574219 1713367417.1226
MEM 28.574219 1713367417.2228
MEM 28.574219 1713367417.3231
MEM 28.574219 1713367417.4233
MEM 28.574219 1713367417.5235
MEM 28.574219 1713367417.6236
MEM 28.574219 1713367417.7239
MEM 28.574219 1713367417.8240
MEM 28.574219 1713367417.9243
MEM 28.574219 1713367418.0244
MEM 28.574219 1713367418.1246
MEM 28.574219 1713367418.2248
MEM 28.574219 1713367418.3249
MEM 28.574219 1713367418.4251
MEM 28.574219 1713367418.5252
MEM 28.574219 1713367418.6253
MEM 28.574219 1713367418.7255
MEM 28.574219 1713367418.8256
MEM 28.574219 1713367418.9258
MEM 28.574219 1713367419.0260
MEM 28.574219 1713367419.1262
MEM 28.574219 1713367419.2264
MEM 28.574219 1713367419.3266
MEM 28.574219 1713367419.4267
MEM 28.574219 1713367419.5269
MEM 28.574219 1713367419.6270
MEM 28.574219 1713367419.7272
MEM 28.574219 1713367419.8273
MEM 28.574219 1713367419.9275
MEM 28.574219 1713367420.0277
MEM 28.574219 1713367420.1279
MEM 28.574219 1713367420.2281
MEM 28.574219 1713367420.3284
MEM 28.574219 1713367420.4286
MEM 28.574219 1713367420.5288
MEM 28.574219 1713367420.6291
MEM 28.574219 1713367420.7293
MEM 28.574219 1713367420.8295
MEM 28.574219 1713367420.9297
MEM 28.574219 1713367421.0300
MEM 28.574219 1713367421.1303
MEM 28.574219 1713367421.2305
MEM 28.574219 1713367421.3307
MEM 28.574219 1713367421.4310
MEM 28.574219 1713367421.5312
MEM 28.574219 1713367421.6315
MEM 28.574219 1713367421.7317
MEM 28.574219 1713367421.8319
MEM 28.574219 1713367421.9322
MEM 28.574219 1713367422.0324
MEM 28.574219 1713367422.1326
MEM 28.574219 1713367422.2328
MEM 28.574219 1713367422.3330
MEM 28.574219 1713367422.4333
MEM 28.574219 1713367422.5335
MEM 28.574219 1713367422.6337
MEM 28.574219 1713367422.7339
MEM 28.574219 1713367422.8341
MEM 28.574219 1713367422.9343
MEM 28.574219 1713367423.0346
MEM 28.574219 1713367423.1349
MEM 28.574219 1713367423.2352
MEM 28.574219 1713367423.3355
MEM 28.574219 1713367423.4357
MEM 28.574219 1713367423.5360
MEM 28.574219 1713367423.6362
MEM 28.574219 1713367423.7365
MEM 28.574219 1713367423.8367
MEM 28.574219 1713367423.9369
MEM 28.574219 1713367424.0371
MEM 28.574219 1713367424.1373
MEM 28.574219 1713367424.2375
MEM 28.574219 1713367424.3377
MEM 28.574219 1713367424.4379
MEM 28.574219 1713367424.5380
MEM 28.574219 1713367424.6382
MEM 28.574219 1713367424.7384
MEM 28.574219 1713367424.8385
MEM 28.574219 1713367424.9387
MEM 28.574219 1713367425.0390
MEM 28.574219 1713367425.1391
MEM 28.574219 1713367425.2394
MEM 28.574219 1713367425.3396
MEM 28.574219 1713367425.4398
MEM 28.574219 1713367425.5401
MEM 28.574219 1713367425.6403
MEM 28.574219 1713367425.7405
MEM 28.574219 1713367425.8407
MEM 28.574219 1713367425.9409
MEM 28.574219 1713367426.0411
MEM 28.574219 1713367426.1413
MEM 28.574219 1713367426.2416
MEM 28.574219 1713367426.3419
MEM 28.574219 1713367426.4421
MEM 28.574219 1713367426.5423
MEM 28.574219 1713367426.6426
MEM 28.574219 1713367426.7428
MEM 28.574219 1713367426.8430
MEM 28.574219 1713367426.9432
MEM 28.574219 1713367427.0434
MEM 28.574219 1713367427.1436
MEM 28.574219 1713367427.2439
MEM 28.574219 1713367427.3442
MEM 28.574219 1713367427.4444
MEM 28.574219 1713367427.5446
MEM 28.574219 1713367427.6448
MEM 28.574219 1713367427.7450
MEM 28.574219 1713367427.8452
MEM 28.574219 1713367427.9454
MEM 28.574219 1713367428.0456
MEM 28.574219 1713367428.1458
MEM 28.574219 1713367428.2460
MEM 28.574219 1713367428.3463
MEM 28.574219 1713367428.4465
MEM 28.574219 1713367428.5467
MEM 28.574219 1713367428.6469
MEM 28.574219 1713367428.7471
MEM 28.574219 1713367428.8473
MEM 28.574219 1713367428.9475
MEM 28.574219 1713367429.0477
MEM 28.574219 1713367429.1479
MEM 28.574219 1713367429.2481
MEM 28.574219 1713367429.3484
MEM 28.574219 1713367429.4486
MEM 28.574219 1713367429.5488
MEM 28.574219 1713367429.6490
MEM 28.574219 1713367429.7492
MEM 28.574219 1713367429.8495
MEM 28.574219 1713367429.9496
MEM 28.574219 1713367430.0498
MEM 28.574219 1713367430.1501
MEM 28.574219 1713367430.2503
MEM 28.574219 1713367430.3505
MEM 28.574219 1713367430.4507
MEM 28.574219 1713367430.5509
MEM 28.574219 1713367430.6511
MEM 28.574219 1713367430.7513
MEM 28.574219 1713367430.8515
MEM 28.574219 1713367430.9517
MEM 28.574219 1713367431.0519
MEM 28.574219 1713367431.1522
MEM 28.574219 1713367431.2524
MEM 28.574219 1713367431.3526
MEM 28.574219 1713367431.4528
MEM 28.574219 1713367431.5531
MEM 28.574219 1713367431.6533
MEM 28.574219 1713367431.7535
MEM 28.574219 1713367431.8537
MEM 28.574219 1713367431.9538
MEM 28.574219 1713367432.0540
MEM 28.574219 1713367432.1541
MEM 28.574219 1713367432.2543
MEM 28.574219 1713367432.3546
MEM 28.574219 1713367432.4548
MEM 28.574219 1713367432.5550
MEM 28.574219 1713367432.6553
MEM 28.574219 1713367432.7555
MEM 28.574219 1713367432.8557
MEM 28.574219 1713367432.9559
MEM 28.574219 1713367433.0561
MEM 28.574219 1713367433.1563
MEM 28.574219 1713367433.2566
MEM 28.574219 1713367433.3568
MEM 28.574219 1713367433.4570
MEM 28.574219 1713367433.5572
MEM 28.574219 1713367433.6575
MEM 28.574219 1713367433.7577
MEM 28.574219 1713367433.8579
MEM 28.574219 1713367433.9581
MEM 28.574219 1713367434.0584
MEM 28.574219 1713367434.1586
MEM 28.574219 1713367434.2588
MEM 28.574219 1713367434.3590
MEM 28.574219 1713367434.4593
MEM 28.574219 1713367434.5596
MEM 28.574219 1713367434.6598
MEM 28.574219 1713367434.7601
MEM 28.574219 1713367434.8603
MEM 28.574219 1713367434.9605
MEM 28.574219 1713367435.0608
MEM 28.574219 1713367435.1611
MEM 28.574219 1713367435.2613
MEM 28.574219 1713367435.3616
MEM 28.574219 1713367435.4618
MEM 28.574219 1713367435.5620
MEM 28.574219 1713367435.6623
MEM 28.574219 1713367435.7625
MEM 28.574219 1713367435.8628
MEM 28.574219 1713367435.9629
MEM 28.574219 1713367436.0631
MEM 28.574219 1713367436.1633
MEM 28.574219 1713367436.2635
MEM 28.574219 1713367436.3637
MEM 28.574219 1713367436.4640
MEM 28.574219 1713367436.5643
MEM 28.574219 1713367436.6645
MEM 28.574219 1713367436.7647
MEM 28.574219 1713367436.8650
MEM 28.574219 1713367436.9652
MEM 28.574219 1713367437.0654
MEM 28.574219 1713367437.1655
MEM 28.574219 1713367437.2657
MEM 28.574219 1713367437.3659
MEM 28.574219 1713367437.4661
MEM 28.574219 1713367437.5663
MEM 28.574219 1713367437.6666
MEM 28.574219 1713367437.7667
MEM 28.574219 1713367437.8670
MEM 28.574219 1713367437.9672
MEM 28.574219 1713367438.0674
MEM 28.574219 1713367438.1676
MEM 28.574219 1713367438.2679
MEM 28.574219 1713367438.3681
MEM 28.574219 1713367438.4682
MEM 28.574219 1713367438.5684
MEM 28.574219 1713367438.6686
MEM 28.574219 1713367438.7687
MEM 28.574219 1713367438.8689
MEM 28.574219 1713367438.9691
MEM 28.574219 1713367439.0692
MEM 28.574219 1713367439.1694
MEM 28.574219 1713367439.2696
MEM 28.574219 1713367439.3698
MEM 28.574219 1713367439.4700
MEM 28.574219 1713367439.5702
MEM 28.574219 1713367439.6704
MEM 28.574219 1713367439.7707
MEM 28.574219 1713367439.8709
MEM 28.574219 1713367439.9711
MEM 28.574219 1713367440.0713
MEM 28.574219 1713367440.1716
MEM 28.574219 1713367440.2718
MEM 28.574219 1713367440.3719
MEM 28.574219 1713367440.4722
MEM 28.574219 1713367440.5724
MEM 28.574219 1713367440.6725
MEM 28.574219 1713367440.7728
MEM 28.574219 1713367440.8730
MEM 28.574219 1713367440.9732
MEM 28.574219 1713367441.0734
MEM 28.574219 1713367441.1736
MEM 28.574219 1713367441.2738
MEM 28.574219 1713367441.3741
MEM 28.574219 1713367441.4743
MEM 28.574219 1713367441.5746
MEM 28.574219 1713367441.6748
MEM 28.574219 1713367441.7750
MEM 28.574219 1713367441.8753
MEM 28.574219 1713367441.9755
MEM 28.574219 1713367442.0758
MEM 28.574219 1713367442.1760
MEM 28.574219 1713367442.2762
MEM 28.574219 1713367442.3764
MEM 28.574219 1713367442.4766
MEM 28.574219 1713367442.5770
MEM 28.574219 1713367442.6772
MEM 28.574219 1713367442.7774
MEM 28.574219 1713367442.8777
MEM 28.574219 1713367442.9779
MEM 28.574219 1713367443.0781
MEM 28.574219 1713367443.1782
MEM 28.574219 1713367443.2785
MEM 28.574219 1713367443.3788
MEM 28.574219 1713367443.4790
MEM 28.574219 1713367443.5792
MEM 28.574219 1713367443.6794
MEM 28.574219 1713367443.7797
MEM 28.574219 1713367443.8799
MEM 28.574219 1713367443.9801
MEM 28.574219 1713367444.0804
MEM 28.574219 1713367444.1806
MEM 28.574219 1713367444.2809
MEM 28.574219 1713367444.3810
MEM 28.574219 1713367444.4812
MEM 28.574219 1713367444.5813
MEM 28.574219 1713367444.6815
MEM 28.574219 1713367444.7817
MEM 28.574219 1713367444.8819
MEM 28.574219 1713367444.9822
MEM 28.574219 1713367445.0824
MEM 28.574219 1713367445.1827
MEM 28.574219 1713367445.2829
MEM 28.574219 1713367445.3831
MEM 28.574219 1713367445.4833
MEM 28.574219 1713367445.5836
MEM 28.574219 1713367445.6838
MEM 28.574219 1713367445.7840
MEM 28.574219 1713367445.8842
MEM 28.574219 1713367445.9844
MEM 28.574219 1713367446.0846
MEM 28.574219 1713367446.1849
MEM 28.574219 1713367446.2851
MEM 28.574219 1713367446.3853
MEM 28.574219 1713367446.4856
MEM 28.574219 1713367446.5858
MEM 28.574219 1713367446.6861
MEM 28.574219 1713367446.7863
MEM 28.574219 1713367446.8864
MEM 28.574219 1713367446.9866
MEM 28.574219 1713367447.0868
MEM 28.574219 1713367447.1870
MEM 28.574219 1713367447.2872
MEM 28.574219 1713367447.3874
MEM 28.574219 1713367447.4875
MEM 28.574219 1713367447.5877
MEM 28.574219 1713367447.6879
MEM 28.574219 1713367447.7882
MEM 28.574219 1713367447.8884
MEM 28.574219 1713367447.9886
MEM 28.574219 1713367448.0888
MEM 28.574219 1713367448.1890
MEM 28.574219 1713367448.2892
MEM 28.574219 1713367448.3895
MEM 28.574219 1713367448.4897
MEM 28.574219 1713367448.5899
MEM 28.574219 1713367448.6901
MEM 28.574219 1713367448.7903
MEM 28.574219 1713367448.8905
MEM 28.574219 1713367448.9907
MEM 28.574219 1713367449.0909
MEM 28.574219 1713367449.1911
MEM 28.574219 1713367449.2913
MEM 28.574219 1713367449.3915
MEM 28.574219 1713367449.4917
MEM 28.574219 1713367449.5919
MEM 28.574219 1713367449.6920
MEM 28.574219 1713367449.7922
MEM 28.574219 1713367449.8923
MEM 28.574219 1713367449.9925
MEM 28.574219 1713367450.0927
MEM 28.574219 1713367450.1928
MEM 28.574219 1713367450.2930
MEM 28.574219 1713367450.3933
MEM 28.574219 1713367450.4935
MEM 28.574219 1713367450.5937
MEM 28.574219 1713367450.6938
MEM 28.574219 1713367450.7940
MEM 28.574219 1713367450.8942
MEM 28.574219 1713367450.9943
MEM 28.574219 1713367451.0945
MEM 28.574219 1713367451.1947
MEM 28.574219 1713367451.2949
MEM 28.574219 1713367451.3951
MEM 28.574219 1713367451.4953
MEM 28.574219 1713367451.5955
MEM 28.574219 1713367451.6957
MEM 28.574219 1713367451.7960
MEM 28.574219 1713367451.8962
MEM 28.574219 1713367451.9964
MEM 28.574219 1713367452.0965
MEM 28.574219 1713367452.1967
MEM 28.574219 1713367452.2969
MEM 28.574219 1713367452.3971
MEM 28.574219 1713367452.4973
MEM 28.574219 1713367452.5976
MEM 28.574219 1713367452.6978
MEM 28.574219 1713367452.7980
MEM 28.574219 1713367452.8982
MEM 28.574219 1713367452.9984
MEM 28.574219 1713367453.0986
MEM 28.574219 1713367453.1988
MEM 28.574219 1713367453.2990
MEM 28.574219 1713367453.3992
MEM 28.574219 1713367453.4994
MEM 28.574219 1713367453.5996
MEM 28.574219 1713367453.6998
MEM 28.574219 1713367453.8000
MEM 28.574219 1713367453.9002
MEM 28.574219 1713367454.0004
MEM 28.574219 1713367454.1007
MEM 28.574219 1713367454.2008
MEM 28.574219 1713367454.3011
MEM 28.574219 1713367454.4013
MEM 28.574219 1713367454.5015
MEM 28.574219 1713367454.6017
MEM 28.574219 1713367454.7020
MEM 28.574219 1713367454.8022
MEM 28.574219 1713367454.9024
MEM 28.574219 1713367455.0025
MEM 28.574219 1713367455.1028
MEM 28.574219 1713367455.2030
MEM 28.574219 1713367455.3032
MEM 28.574219 1713367455.4034
MEM 28.574219 1713367455.5036
MEM 28.574219 1713367455.6038
MEM 28.574219 1713367455.7041
MEM 28.574219 1713367455.8042
MEM 28.574219 1713367455.9044
MEM 28.574219 1713367456.0046
MEM 28.574219 1713367456.1048
MEM 28.574219 1713367456.2050
MEM 28.574219 1713367456.3053
MEM 28.574219 1713367456.4055
MEM 28.574219 1713367456.5057
MEM 28.574219 1713367456.6059
MEM 28.574219 1713367456.7062
MEM 28.574219 1713367456.8064
MEM 28.574219 1713367456.9066
MEM 28.574219 1713367457.0069
MEM 28.574219 1713367457.1071
MEM 28.574219 1713367457.2073
MEM 28.574219 1713367457.3075
MEM 28.574219 1713367457.4077
MEM 28.574219 1713367457.5079
MEM 28.574219 1713367457.6081
MEM 28.574219 1713367457.7084
MEM 28.574219 1713367457.8086
MEM 28.574219 1713367457.9088
MEM 28.574219 1713367458.0090
MEM 28.574219 1713367458.1092
MEM 28.574219 1713367458.2095
MEM 28.574219 1713367458.3097
MEM 28.574219 1713367458.4099
MEM 28.574219 1713367458.5102
MEM 28.574219 1713367458.6105
MEM 28.574219 1713367458.7107
MEM 28.574219 1713367458.8109
MEM 28.574219 1713367458.9111
MEM 28.574219 1713367459.0113
MEM 28.574219 1713367459.1117
MEM 28.574219 1713367459.2119
MEM 28.574219 1713367459.3122
MEM 28.574219 1713367459.4124
MEM 28.574219 1713367459.5126
MEM 28.574219 1713367459.6128
MEM 28.574219 1713367459.7130
MEM 28.574219 1713367459.8132
MEM 28.574219 1713367459.9135
MEM 28.574219 1713367460.0137
MEM 28.574219 1713367460.1139
MEM 28.574219 1713367460.2141
MEM 28.574219 1713367460.3143
MEM 28.574219 1713367460.4145
MEM 28.574219 1713367460.5148
MEM 28.574219 1713367460.6150
MEM 28.574219 1713367460.7152
MEM 28.574219 1713367460.8154
MEM 28.574219 1713367460.9156
MEM 28.574219 1713367461.0158
MEM 28.574219 1713367461.1160
MEM 28.574219 1713367461.2162
MEM 28.574219 1713367461.3165
MEM 28.574219 1713367461.4167
MEM 28.574219 1713367461.5169
MEM 28.574219 1713367461.6170
MEM 28.574219 1713367461.7173
MEM 28.574219 1713367461.8175
MEM 28.574219 1713367461.9177
MEM 28.574219 1713367462.0179
MEM 28.574219 1713367462.1181
MEM 28.574219 1713367462.2183
MEM 28.574219 1713367462.3185
MEM 28.574219 1713367462.4187
MEM 28.574219 1713367462.5189
MEM 28.574219 1713367462.6191
MEM 28.574219 1713367462.7193
MEM 28.574219 1713367462.8195
MEM 28.574219 1713367462.9197
MEM 28.574219 1713367463.0199
MEM 28.574219 1713367463.1201
MEM 28.574219 1713367463.2203
MEM 28.574219 1713367463.3205
MEM 28.574219 1713367463.4208
MEM 28.574219 1713367463.5210
MEM 28.574219 1713367463.6212
MEM 28.574219 1713367463.7213
MEM 28.574219 1713367463.8215
MEM 28.574219 1713367463.9218
MEM 28.574219 1713367464.0220
MEM 28.574219 1713367464.1222
MEM 28.574219 1713367464.2224
MEM 28.574219 1713367464.3226
MEM 28.574219 1713367464.4228
MEM 28.574219 1713367464.5230
MEM 28.574219 1713367464.6232
MEM 28.574219 1713367464.7234
MEM 28.574219 1713367464.8236
MEM 28.574219 1713367464.9239
MEM 28.574219 1713367465.0241
MEM 28.574219 1713367465.1243
MEM 28.574219 1713367465.2245
MEM 28.574219 1713367465.3247
MEM 28.574219 1713367465.4249
MEM 28.574219 1713367465.5251
MEM 28.574219 1713367465.6253
MEM 28.574219 1713367465.7255
MEM 28.574219 1713367465.8257
MEM 28.574219 1713367465.9259
MEM 28.574219 1713367466.0261
MEM 28.574219 1713367466.1263
MEM 28.574219 1713367466.2265
MEM 28.574219 1713367466.3267
MEM 28.574219 1713367466.4269
MEM 28.574219 1713367466.5271
MEM 28.574219 1713367466.6273
MEM 28.574219 1713367466.7276
MEM 28.574219 1713367466.8277
MEM 28.574219 1713367466.9279
MEM 28.574219 1713367467.0281
MEM 28.574219 1713367467.1284
MEM 28.574219 1713367467.2286
MEM 28.574219 1713367467.3288
MEM 28.574219 1713367467.4290
MEM 28.574219 1713367467.5292
MEM 28.574219 1713367467.6293
MEM 28.574219 1713367467.7295
MEM 28.574219 1713367467.8297
MEM 28.574219 1713367467.9299
MEM 28.574219 1713367468.0301
MEM 28.574219 1713367468.1303
MEM 28.574219 1713367468.2305
MEM 28.574219 1713367468.3308
MEM 28.574219 1713367468.4310
MEM 28.574219 1713367468.5312
MEM 28.574219 1713367468.6314
MEM 28.574219 1713367468.7316
MEM 28.574219 1713367468.8318
MEM 28.574219 1713367468.9320
MEM 28.574219 1713367469.0322
MEM 28.574219 1713367469.1324
MEM 28.574219 1713367469.2327
MEM 28.574219 1713367469.3329
MEM 28.574219 1713367469.4331
MEM 28.574219 1713367469.5333
MEM 28.574219 1713367469.6335
MEM 28.574219 1713367469.7337
MEM 28.574219 1713367469.8339
MEM 28.574219 1713367469.9341
MEM 28.574219 1713367470.0343
